term,日付,終値,始値,高値,安値,変化率 %
8Y,2026-02-01,1.8254,1.8907,1.9793,1.7825,-3.42%
8Y,2026-01-01,1.89,1.7704,2.0231,1.7728,4.97%
8Y,2025-12-01,1.8005,1.5289,1.8119,1.5338,16.76%
8Y,2025-11-01,1.542,1.3982,1.5618,1.3999,8.90%
8Y,2025-10-01,1.416,1.4039,1.4618,1.3436,-0.35%
8Y,2025-09-01,1.421,1.3102,1.4448,1.267,5.94%
8Y,2025-08-01,1.3413,1.2475,1.375,1.1863,5.09%
8Y,2025-07-01,1.2763,1.115,1.3213,1.1325,11.34%
8Y,2025-06-01,1.1463,1.1463,1.2063,1.1063,-2.55%
8Y,2025-05-01,1.1763,0.955,1.2313,0.9513,23.01%
8Y,2025-04-01,0.9563,1.2325,1.2413,0.0288,-22.33%
8Y,2025-03-01,1.2313,1.1775,1.3275,1.1775,4.57%
8Y,2025-02-01,1.1775,1.095,1.2675,1.0788,7.53%
8Y,2025-01-01,1.095,0.9788,1.0963,0.9788,11.87%
8Y,2024-12-01,0.9788,0.96,1.0013,0.9338,2.09%
8Y,2024-11-01,0.9588,0.8663,0.9975,0.835,10.36%
8Y,2024-10-01,0.8688,0.7913,0.8988,0.7513,9.63%
8Y,2024-09-01,0.7925,0.8163,0.8375,0.73,-2.76%
8Y,2024-08-01,0.815,0.8987,0.9275,0.6625,-12.25%
8Y,2024-07-01,0.9288,0.9337,0.9875,0.7925,-1.85%
8Y,2024-06-01,0.9463,0.955,0.995,0.8137,-4.89%
8Y,2024-05-01,0.995,0.835,1.0,0.7925,12.90%
8Y,2024-04-01,0.8813,0.7212,0.9175,0.7162,22.83%
8Y,2024-03-01,0.7175,0.7487,0.8,0.7,-8.45%
8Y,2024-02-01,0.7837,0.79,0.8563,0.7262,-3.84%
8Y,2024-01-01,0.815,0.7538,0.8463,0.61,8.12%
8Y,2023-12-01,0.7538,0.7862,0.9275,0.6462,-8.50%
8Y,2023-11-01,0.8238,0.9975,1.0625,0.71,-20.41%
8Y,2023-10-01,1.035,0.8763,1.0588,0.7837,18.11%
8Y,2023-09-01,0.8763,0.6737,0.9006,0.6625,19.22%
8Y,2023-08-01,0.735,0.6225,0.7675,0.605,14.06%
8Y,2023-07-01,0.6444,0.4781,0.6838,0.4225,29.19%
8Y,2023-06-01,0.4988,0.5138,0.545,0.395,-8.69%
8Y,2023-05-01,0.5463,0.4781,0.5569,0.4175,7.65%
8Y,2023-04-01,0.5075,0.5306,0.6225,0.4475,-10.18%
8Y,2023-03-01,0.565,0.6837,0.82,0.375,-24.92%
8Y,2023-02-01,0.7525,0.7369,0.8175,0.685,-3.38%
8Y,2023-01-01,0.7788,0.8375,0.9325,0.5706,-7.01%
8Y,2022-12-01,0.8375,0.5081,0.8375,0.4975,53.30%
8Y,2022-11-01,0.5463,0.4613,0.5763,0.415,18.43%
8Y,2022-10-01,0.4613,0.435,0.6088,0.3875,5.90%
8Y,2022-09-01,0.4356,0.3344,0.5313,0.3344,34.28%
8Y,2022-08-01,0.3244,0.2481,0.3638,0.2175,24.77%
8Y,2022-07-01,0.26,0.3725,0.4088,0.2269,-36.97%
8Y,2022-06-01,0.4125,0.2988,0.57,0.2681,29.92%
8Y,2022-05-01,0.3175,0.3125,0.3762,0.2419,-4.51%
8Y,2022-04-01,0.3325,0.2144,0.3888,0.2144,47.78%
8Y,2022-03-01,0.225,0.1806,0.3538,0.1325,18.42%
8Y,2022-02-01,0.19,0.1624,0.2451,0.0625,28.90%
8Y,2022-01-01,0.1474,0.0625,0.1511,0.055,118.37%
8Y,2021-12-01,0.0675,0.045,0.0688,0.0213,156.65%
8Y,2021-11-01,0.0263,0.0769,0.0813,0.025,-67.65%
8Y,2021-10-01,0.0813,0.0494,0.1013,0.0313,54.86%
8Y,2021-09-01,0.0525,-0.0019,0.0688,-0.015,"-1,481.58%"
8Y,2021-08-01,-0.0038,-0.025,0.0088,-0.0413,-72.46%
8Y,2021-07-01,-0.0138,0.0213,0.0263,-0.0425,-152.47%
8Y,2021-06-01,0.0263,0.0525,0.0663,-0.0063,-54.26%
8Y,2021-05-01,0.0575,0.0613,0.07,0.0325,-9.87%
8Y,2021-04-01,0.0638,0.0756,0.0963,0.0263,-19.04%
8Y,2021-03-01,0.0788,0.0931,0.105,0.025,-30.76%
8Y,2021-02-01,0.1138,-0.0044,0.125,-0.0088,"2,894.74%"
8Y,2021-01-01,0.0038,-0.0038,0.01,-0.035,-200.00%
8Y,2020-12-01,-0.0038,-0.0138,0.0038,-0.0425,-39.68%
8Y,2020-11-01,-0.0063,-0.0063,0.0163,-0.045,-184.00%
8Y,2020-10-01,0.0075,-0.0263,0.01,-0.045,-126.04%
8Y,2020-09-01,-0.0288,0.0075,0.0188,-0.0575,-330.40%
8Y,2020-08-01,0.0125,-0.0488,0.03,-0.0613,-155.56%
8Y,2020-07-01,-0.0225,0.01,0.0275,-0.0588,-238.04%
8Y,2020-06-01,0.0163,-0.045,0.0625,-0.0588,-230.40%
8Y,2020-05-01,-0.0125,-0.0738,-0.0738,-0.0738,-73.68%
8Y,2020-04-01,-0.0475,-0.025,-0.025,-0.025,35.71%
8Y,2020-03-01,-0.035,-0.1138,-0.1138,-0.1138,-76.87%
8Y,2020-02-01,-0.1513,-0.0088,-0.0088,-0.0088,365.54%
8Y,2020-01-01,-0.0325,0.0488,0.0488,0.0488,-166.60%
8Y,2019-12-01,0.0488,0.0313,0.0313,0.0313,674.60%
8Y,2019-11-01,0.0063,-0.0725,-0.0725,-0.0725,-110.08%
8Y,2019-10-01,-0.0625,-0.1188,-0.1188,-0.1188,-32.43%
8Y,2019-09-01,-0.0925,-0.1588,-0.1588,-0.1588,-29.55%
8Y,2019-08-01,-0.1313,-0.0988,-0.0988,-0.0988,133.21%
8Y,2019-07-01,-0.0563,-0.0425,-0.0425,-0.0425,9.75%
8Y,2019-06-01,-0.0513,0.0019,0.0019,0.0019,-510.40%
8Y,2019-05-01,0.0125,0.0513,0.0513,0.0513,-75.63%
8Y,2019-04-01,0.0513,0.0375,0.0375,0.0375,86.55%
8Y,2019-03-01,0.0275,0.0838,0.0838,0.0838,-65.62%
8Y,2019-02-01,0.08,0.0575,0.0575,0.0575,39.13%
8Y,2019-01-01,0.0575,0.0825,0.0825,0.0825,-36.11%
8Y,2018-12-01,0.09,0.1213,0.1213,0.1213,-42.42%
8Y,2018-11-01,0.1563,0.2188,0.2188,0.2188,-32.04%
8Y,2018-10-01,0.23,0.2638,0.2638,0.2638,-10.26%
8Y,2018-09-01,0.2563,0.2463,0.2463,0.2463,8.46%
8Y,2018-08-01,0.2363,0.2375,0.2375,0.2375,12.52%
8Y,2018-07-01,0.21,0.1675,0.1675,0.1675,20.00%
8Y,2018-06-01,0.175,0.1925,0.1925,0.1925,-4.11%
8Y,2018-05-01,0.1825,0.1825,0.1825,0.1825,1.73%
8Y,2018-04-01,0.1794,0.1794,0.1794,0.1794,-3.03%
8Y,2018-03-01,0.185,0.185,0.185,0.185,-3.90%
8Y,2018-02-01,0.1925,0.1925,0.1925,0.1925,-9.41%
8Y,2018-01-01,0.2125,0.2125,0.2125,0.2125,16.44%
8Y,2017-12-01,0.1825,0.1825,0.1825,0.1825,0.66%
8Y,2017-11-01,0.1813,0.1813,0.1813,0.1813,-2.00%
8Y,2017-10-01,0.185,0.185,0.185,0.185,-3.29%
8Y,2017-09-01,0.1913,0.1913,0.1913,0.1913,47.15%
8Y,2017-08-01,0.13,0.13,0.13,0.13,-30.22%
8Y,2017-07-01,0.1863,0.1863,0.1863,0.1863,0.70%
8Y,2017-06-01,0.185,0.185,0.185,0.185,15.63%
8Y,2017-05-01,0.16,0.16,0.16,0.16,21.86%
8Y,2017-04-01,0.1313,0.1313,0.1313,0.1313,-27.58%
8Y,2017-03-01,0.1813,0.1813,0.1813,0.1813,16.97%
8Y,2017-02-01,0.155,0.155,0.155,0.155,-11.43%
8Y,2017-01-01,0.175,0.175,0.175,0.175,23.94%
8Y,2016-12-01,0.1412,0.1412,0.1412,0.1412,2.69%
8Y,2016-11-01,0.1375,0.1375,0.1375,0.1375,587.50%
8Y,2016-10-01,0.02,0.02,0.02,0.02,-161.54%
8Y,2016-09-01,-0.0325,-0.0325,-0.0325,-0.0325,"-2,600.00%"
8Y,2016-08-01,0.0013,0.0013,0.0013,0.0013,-101.83%
8Y,2016-07-01,-0.0712,-0.0712,-0.0712,-0.0712,-32.19%
8Y,2016-06-01,-0.105,-0.105,-0.105,-0.105,-940.00%
8Y,2016-05-01,0.0125,0.0125,0.0125,0.0125,-73.68%
8Y,2016-04-01,0.0475,0.0475,0.0475,0.0475,-2.66%
8Y,2016-03-01,0.0488,0.0488,0.0488,0.0488,"1,184.21%"
8Y,2016-02-01,0.0038,0.0038,0.0038,0.0038,-97.51%
8Y,2016-01-01,0.1525,0.1525,0.1525,0.1525,-49.39%
8Y,2015-12-01,0.3013,0.3013,0.3013,0.3013,-2.43%
8Y,2015-11-01,0.3088,0.3088,0.3088,0.3088,-11.14%
8Y,2015-10-01,0.3475,0.3475,0.3475,0.3475,-4.48%
8Y,2015-09-01,0.3638,0.3638,0.3638,0.3638,-10.72%
8Y,2015-08-01,0.4075,0.4075,0.4075,0.4075,-3.85%
8Y,2015-07-01,0.4238,0.4238,0.4238,0.4238,-12.62%
8Y,2015-06-01,0.485,0.485,0.485,0.485,13.11%
8Y,2015-05-01,0.4288,0.4288,0.4288,0.4288,-0.86%
8Y,2015-04-01,0.4325,0.4325,0.4325,0.4325,-2.81%
8Y,2015-03-01,0.445,0.445,0.445,0.445,18.29%
8Y,2015-02-01,0.3762,0.3762,0.3762,0.3762,6.72%
8Y,2015-01-01,0.3525,0.3525,0.3525,0.3525,-4.08%
8Y,2014-12-01,0.3675,0.3675,0.3675,0.3675,-12.25%
8Y,2014-11-01,0.4188,0.4188,0.4188,0.4188,-1.46%
8Y,2014-10-01,0.425,0.425,0.425,0.425,-10.05%
8Y,2014-09-01,0.4725,0.4725,0.4725,0.4725,6.78%
8Y,2014-08-01,0.4425,0.4425,0.4425,0.4425,-4.84%
8Y,2014-07-01,0.465,0.465,0.465,0.465,-9.06%
8Y,2014-06-01,0.5113,0.5113,0.5113,0.5113,-7.04%
8Y,2014-05-01,0.55,0.55,0.55,0.55,-6.38%
8Y,2014-04-01,0.5875,0.5875,0.5875,0.5875,-4.08%
8Y,2014-03-01,0.6125,0.6125,0.6125,0.6125,4.92%
8Y,2014-02-01,0.5838,0.5838,0.5838,0.5838,-2.89%
8Y,2014-01-01,0.6012,0.6012,0.6012,0.6012,-14.72%
8Y,2013-12-01,0.705,0.705,0.705,0.705,20.51%
8Y,2013-11-01,0.585,0.585,0.585,0.585,4.00%
8Y,2013-10-01,0.5625,0.5625,0.5625,0.5625,-14.77%
8Y,2013-09-01,0.66,0.66,0.66,0.66,-6.78%
8Y,2013-08-01,0.708,0.708,0.708,0.708,-6.53%
8Y,2013-07-01,0.7575,0.7575,0.7575,0.7575,-5.02%
8Y,2013-06-01,0.7975,0.7975,0.7975,0.7975,-5.21%
8Y,2013-05-01,0.8413,0.8413,0.8413,0.8413,46.31%
8Y,2013-04-01,0.575,0.575,0.575,0.575,15.28%
8Y,2013-03-01,0.4988,0.4988,0.4988,0.4988,-3.89%
8Y,2013-02-01,0.519,0.519,0.519,0.519,-7.16%
8Y,2013-01-01,0.559,0.559,0.559,0.559,-5.09%
8Y,2012-12-01,0.589,0.589,0.589,0.589,15.26%
8Y,2012-11-01,0.511,0.511,0.511,0.511,-8.54%
8Y,2012-10-01,0.5587,0.5587,0.5587,0.5587,0.67%
8Y,2012-09-01,0.555,0.555,0.555,0.555,-6.72%
8Y,2012-08-01,0.595,0.595,0.595,0.595,6.25%
8Y,2012-07-01,0.56,0.56,0.56,0.56,-10.59%
8Y,2012-06-01,0.6263,0.6263,0.6263,0.6263,-2.14%
8Y,2012-05-01,0.64,0.64,0.64,0.64,-7.91%
8Y,2012-04-01,0.695,0.695,0.695,0.695,-12.16%
8Y,2012-03-01,0.7912,0.7912,0.7912,0.7912,6.20%
8Y,2012-02-01,0.745,0.745,0.745,0.745,1.36%
8Y,2012-01-01,0.735,0.735,0.735,0.735,-2.39%
8Y,2011-12-01,0.753,0.753,0.753,0.753,-11.15%
8Y,2011-11-01,0.8475,0.8475,0.8475,0.8475,8.14%
8Y,2011-10-01,0.7837,0.7837,0.7837,0.7837,0.00%
8Y,2011-09-01,0.7837,0.7837,0.7837,0.7837,0.80%
8Y,2011-08-01,0.7775,0.7775,0.7775,0.7775,-4.89%
8Y,2011-07-01,0.8175,0.8175,0.8175,0.8175,-9.97%
8Y,2011-06-01,0.908,0.908,0.908,0.908,-2.89%
8Y,2011-05-01,0.935,0.935,0.935,0.935,-2.74%
8Y,2011-04-01,0.9613,0.9613,0.9613,0.9613,-5.87%
8Y,2011-03-01,1.0213,1.0213,1.0213,1.0213,-4.64%
8Y,2011-02-01,1.071,1.071,1.071,1.071,6.36%
8Y,2011-01-01,1.007,1.007,1.007,1.007,9.69%
8Y,2010-12-01,0.918,0.918,0.918,0.918,-5.85%
8Y,2010-11-01,0.975,0.975,0.975,0.975,29.14%
8Y,2010-10-01,0.755,0.755,0.755,0.755,-1.95%
8Y,2010-09-01,0.77,0.77,0.77,0.77,-3.89%
8Y,2010-08-01,0.8012,0.8012,0.8012,0.8012,-8.75%
8Y,2010-07-01,0.878,0.878,0.878,0.878,-4.36%
8Y,2010-06-01,0.918,0.918,0.918,0.918,-13.07%
4Y,2026-02-01,1.522,1.544,1.648,1.491,-1.89%
4Y,2026-01-01,1.551,1.461,1.629,1.443,4.02%
4Y,2025-12-01,1.491,1.231,1.501,1.244,19.57%
4Y,2025-11-01,1.247,1.144,1.27,1.154,6.67%
4Y,2025-10-01,1.169,1.171,1.209,1.084,-1.76%
4Y,2025-09-01,1.19,1.059,1.21,1.018,9.17%
4Y,2025-08-01,1.09,0.999,1.118,0.949,6.03%
4Y,2025-07-01,1.028,0.893,1.074,0.915,11.26%
4Y,2025-06-01,0.924,0.91,0.961,0.883,-1.70%
4Y,2025-05-01,0.94,0.764,0.959,0.758,22.88%
4Y,2025-04-01,0.765,1.031,1.035,0.644,-25.73%
4Y,2025-03-01,1.03,0.984,1.114,0.984,4.83%
4Y,2025-02-01,0.983,0.911,1.053,0.9,7.81%
4Y,2025-01-01,0.911,0.791,0.915,0.791,15.16%
4Y,2024-12-01,0.791,0.788,0.819,0.749,0.48%
4Y,2024-11-01,0.788,0.664,0.806,0.644,18.42%
4Y,2024-10-01,0.665,0.595,0.673,0.551,11.54%
4Y,2024-09-01,0.596,0.594,0.615,0.524,0.40%
4Y,2024-08-01,0.594,0.716,0.724,0.481,-16.81%
4Y,2024-07-01,0.714,0.646,0.715,0.598,10.44%
4Y,2024-06-01,0.646,0.696,0.696,0.563,-7.18%
4Y,2024-05-01,0.696,0.575,0.7,0.545,21.35%
4Y,2024-04-01,0.574,0.479,0.604,0.479,19.84%
4Y,2024-03-01,0.479,0.476,0.514,0.446,0.27%
4Y,2024-02-01,0.477,0.458,0.52,0.434,4.08%
4Y,2024-01-01,0.459,0.416,0.486,0.336,10.21%
4Y,2023-12-01,0.416,0.471,0.586,0.39,-11.43%
4Y,2023-11-01,0.47,0.577,0.646,0.426,-22.95%
4Y,2023-10-01,0.61,0.509,0.632,0.435,19.89%
4Y,2023-09-01,0.509,0.351,0.517,0.347,33.89%
4Y,2023-08-01,0.38,0.289,0.407,0.284,31.90%
4Y,2023-07-01,0.288,0.199,0.32,0.18,29.48%
4Y,2023-06-01,0.222,0.218,0.249,0.157,-10.57%
4Y,2023-05-01,0.249,0.2,0.266,0.183,7.57%
4Y,2023-04-01,0.231,0.251,0.3,0.148,-20.24%
4Y,2023-03-01,0.29,0.351,0.431,0.143,-18.61%
4Y,2023-02-01,0.356,0.372,0.459,0.351,-14.41%
4Y,2023-01-01,0.416,0.534,0.556,0.304,-22.00%
4Y,2022-12-01,0.534,0.262,0.539,0.254,80.92%
4Y,2022-11-01,0.295,0.216,0.3,0.185,35.63%
4Y,2022-10-01,0.218,0.224,0.333,0.188,-3.07%
4Y,2022-09-01,0.224,0.156,0.289,0.156,48.31%
4Y,2022-08-01,0.151,0.094,0.186,0.073,30.09%
4Y,2022-07-01,0.116,0.164,0.2,0.083,-41.11%
4Y,2022-06-01,0.198,0.128,0.355,0.086,35.00%
4Y,2022-05-01,0.146,0.141,0.195,0.094,-6.40%
4Y,2022-04-01,0.156,0.093,0.184,0.093,56.30%
4Y,2022-03-01,0.1,0.074,0.174,0.039,16.01%
4Y,2022-02-01,0.086,0.077,0.126,0.005,"1,624.00%"
4Y,2022-01-01,0.005,0.005,0.07,0.005,-33.33%
4Y,2021-12-01,0.007,-0.007,0.014,-0.023,-175.00%
4Y,2021-11-01,-0.01,0.023,0.028,-0.021,-142.02%
4Y,2021-10-01,0.024,-0.001,0.035,-0.019,"-1,930.77%"
4Y,2021-09-01,-0.001,-0.039,0.01,-0.051,-96.85%
4Y,2021-08-01,-0.041,-0.059,-0.032,-0.071,-13.05%
4Y,2021-07-01,-0.047,-0.037,-0.021,-0.07,46.15%
4Y,2021-06-01,-0.032,-0.027,-0.016,-0.061,36.55%
4Y,2021-05-01,-0.024,-0.026,-0.015,-0.046,0.00%
4Y,2021-04-01,-0.024,-0.025,-0.005,-0.051,11.74%
4Y,2021-03-01,-0.021,-0.017,-0.002,-0.065,"1,538.46%"
4Y,2021-02-01,-0.001,-0.072,0.01,-0.084,-97.96%
4Y,2021-01-01,-0.064,-0.055,-0.052,-0.097,16.00%
4Y,2020-12-01,-0.055,-0.061,-0.047,-0.09,-2.31%
4Y,2020-11-01,-0.056,-0.06,-0.041,-0.09,12.60%
4Y,2020-10-01,-0.05,-0.074,-0.047,-0.09,-32.25%
4Y,2020-09-01,-0.074,-0.045,-0.032,-0.096,78.69%
4Y,2020-08-01,-0.041,-0.076,-0.026,-0.089,-32.63%
4Y,2020-07-01,-0.061,-0.043,-0.027,-0.093,75.14%
4Y,2020-06-01,-0.035,-0.071,-0.007,-0.087,-40.48%
4Y,2020-05-01,-0.059,-0.095,-0.095,-0.095,-33.78%
4Y,2020-04-01,-0.089,-0.063,-0.063,-0.063,16.38%
4Y,2020-03-01,-0.076,-0.157,-0.157,-0.157,-57.33%
4Y,2020-02-01,-0.179,-0.038,-0.038,-0.038,155.43%
4Y,2020-01-01,-0.07,-0.015,-0.015,-0.015,366.67%
4Y,2019-12-01,-0.015,-0.081,-0.081,-0.081,-74.49%
4Y,2019-11-01,-0.059,-0.136,-0.136,-0.136,-56.05%
4Y,2019-10-01,-0.134,-0.17,-0.17,-0.17,-26.20%
4Y,2019-09-01,-0.181,-0.189,-0.189,-0.189,8.24%
4Y,2019-08-01,-0.168,-0.154,-0.154,-0.154,36.73%
4Y,2019-07-01,-0.123,-0.131,-0.131,-0.131,-9.26%
4Y,2019-06-01,-0.135,-0.078,-0.078,-0.078,107.69%
4Y,2019-05-01,-0.065,-0.039,-0.039,-0.039,67.53%
4Y,2019-04-01,-0.039,-0.041,-0.041,-0.041,-40.31%
4Y,2019-03-01,-0.065,-0.029,-0.029,-0.029,92.31%
4Y,2019-02-01,-0.034,-0.03,-0.03,-0.03,17.36%
4Y,2019-01-01,-0.029,-0.008,-0.008,-0.008,"-1,252.00%"
4Y,2018-12-01,0.002,0.021,0.021,0.021,-93.75%
4Y,2018-11-01,0.04,0.081,0.081,0.081,-53.60%
4Y,2018-10-01,0.086,0.102,0.102,0.102,-15.90%
4Y,2018-09-01,0.102,0.096,0.096,0.096,12.27%
4Y,2018-08-01,0.091,0.109,0.109,0.109,19.66%
4Y,2018-07-01,0.076,0.061,0.061,0.061,17.38%
4Y,2018-06-01,0.065,0.085,0.085,0.085,-13.33%
4Y,2018-05-01,0.075,0.075,0.075,0.075,7.14%
4Y,2018-04-01,0.07,0.07,0.07,0.07,-9.68%
4Y,2018-03-01,0.078,0.078,0.078,0.078,-3.12%
4Y,2018-02-01,0.08,0.08,0.08,0.08,-11.11%
4Y,2018-01-01,0.09,0.09,0.09,0.09,28.57%
4Y,2017-12-01,0.07,0.07,0.07,0.07,1.74%
4Y,2017-11-01,0.069,0.069,0.069,0.069,-1.71%
4Y,2017-10-01,0.07,0.07,0.07,0.07,9.72%
4Y,2017-09-01,0.064,0.064,0.064,0.064,88.76%
4Y,2017-08-01,0.034,0.034,0.034,0.034,-54.20%
4Y,2017-07-01,0.074,0.074,0.074,0.074,1.79%
4Y,2017-06-01,0.072,0.072,0.072,0.072,23.30%
4Y,2017-05-01,0.059,0.059,0.059,0.059,73.96%
4Y,2017-04-01,0.034,0.034,0.034,0.034,-51.71%
4Y,2017-03-01,0.07,0.07,0.07,0.07,55.56%
4Y,2017-02-01,0.045,0.045,0.045,0.045,-32.13%
4Y,2017-01-01,0.066,0.066,0.066,0.066,65.75%
4Y,2016-12-01,0.04,0.04,0.04,0.04,-23.81%
4Y,2016-11-01,0.052,0.052,0.052,0.052,-219.86%
4Y,2016-10-01,-0.044,-0.044,-0.044,-0.044,-63.50%
4Y,2016-09-01,-0.12,-0.12,-0.12,-0.12,24.61%
4Y,2016-08-01,-0.096,-0.096,-0.096,-0.096,-25.23%
